episode,step,state,action,next_state,reward,path_feature,denormalized_path_feature,path_features,denormalized_path_features
286,16,40,1,49,-0.053178608417510986,"[-0.795918345451355, -0.8386274576187134, -1.0, -0.8399999737739563, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -0.75, -1.0]","[5, 255, 0, 2, 0, 0, 1, 0, 0, 0, 3, 1]","[-0.79591835 -0.83862746 -1.         -0.84       -1.         -1.
 -0.93939394 -1.         -1.         -1.         -0.75       -1.        ]",[  5 255   0   2   0   0   1   0   0   0   3   1]
286,17,49,1,364,0.216999351978302,"[-0.8367347121238708, -0.8763508796691895, -1.0, -0.9200000166893005, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -0.8333333134651184, -1.0]","[4, 196, 0, 1, 0, 0, 1, 0, 0, 0, 2, 1]","[-0.8367347  -0.8763509  -1.         -0.92       -1.         -1.
 -0.93939394 -1.         -1.         -1.         -0.8333333  -1.        ]",[  4 196   0   1   0   0   1   0   0   0   2   1]
286,18,364,1,48,0.02752053737640381,"[-0.8775510191917419, -0.8914042115211487, -1.0, -1.0, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -0.9166666865348816, -1.0]","[3, 172, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]","[-0.877551   -0.8914042  -1.         -1.         -1.         -1.
 -0.93939394 -1.         -1.         -1.         -0.9166667  -1.        ]",[  3 172   0   0   0   0   1   0   0   0   1   1]
286,19,48,0,44,0.25965797901153564,"[-0.918367326259613, -0.9062260985374451, -1.0, -1.0, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -1.0, -1.0]","[2, 148, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1]","[-0.9183673  -0.9062261  -1.         -1.         -1.         -1.
 -0.93939394 -1.         -1.         -1.         -1.         -1.        ]",[  2 148   0   0   0   0   1   0   0   0   0   1]
286,20,44,0,51,-0.1247091293334961,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
287,0,395,0,7,-0.23524385690689087,"[0.06122449040412903, -0.3209782838821411, -1.0, -1.0, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -0.3333333432674408, -1.0]","[26, 1074, 0, 0, 0, 0, 16, 1, 0, 0, 8, 1]","[ 0.06122449 -0.32097828 -1.         -1.         -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -0.33333334 -1.        ]",[  26 1074    0    0    0    0   16    1    0    0    8    1]
287,1,7,0,340,-2.476412534713745,"[0.020408162847161293, -0.3424367904663086, -1.0, -1.0, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -0.4166666567325592, -1.0]","[25, 1040, 0, 0, 0, 0, 16, 1, 0, 0, 7, 1]","[ 0.02040816 -0.3424368  -1.         -1.         -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -0.41666666 -1.        ]",[  25 1040    0    0    0    0   16    1    0    0    7    1]
287,2,340,0,27,-2.524761438369751,"[-0.020408162847161293, -0.3747642934322357, -1.0, -1.0, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -0.5, -1.0]","[24, 989, 0, 0, 0, 0, 16, 1, 0, 0, 6, 1]","[-0.02040816 -0.3747643  -1.         -1.         -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -0.5        -1.        ]",[ 24 989   0   0   0   0  16   1   0   0   6   1]
287,3,27,0,72,-0.07068347930908203,"[-0.06122449040412903, -0.40426135063171387, -1.0, -1.0, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -0.5833333134651184, -1.0]","[23, 942, 0, 0, 0, 0, 16, 1, 0, 0, 5, 1]","[-0.06122449 -0.40426135 -1.         -1.         -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -0.5833333  -1.        ]",[ 23 942   0   0   0   0  16   1   0   0   5   1]
287,4,72,0,409,-2.0497846603393555,"[-0.10204081982374191, -0.42032456398010254, -1.0, -1.0, -1.0, -1.0, -0.03030303120613098, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[22, 917, 0, 0, 0, 0, 16, 1, 0, 0, 4, 1]","[-0.10204082 -0.42032456 -1.         -1.         -1.         -1.
 -0.03030303 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 22 917   0   0   0   0  16   1   0   0   4   1]
287,5,409,0,365,-1.424168586730957,"[-0.1428571492433548, -0.44449904561042786, -1.0, -1.0, -1.0, -1.0, -0.09090909361839294, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[21, 878, 0, 0, 0, 0, 15, 1, 0, 0, 4, 1]","[-0.14285715 -0.44449905 -1.         -1.         -1.         -1.
 -0.09090909 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 21 878   0   0   0   0  15   1   0   0   4   1]
287,6,365,0,362,-0.057540904730558395,"[-0.18367347121238708, -0.44932204484939575, -1.0, -1.0, -1.0, -1.0, -0.1515151560306549, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[20, 871, 0, 0, 0, 0, 14, 1, 0, 0, 4, 1]","[-0.18367347 -0.44932204 -1.         -1.         -1.         -1.
 -0.15151516 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 20 871   0   0   0   0  14   1   0   0   4   1]
287,7,362,0,358,-0.23568344116210938,"[-0.22448979318141937, -0.46383723616600037, -1.0, -1.0, -1.0, -1.0, -0.21212121844291687, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[19, 848, 0, 0, 0, 0, 13, 1, 0, 0, 4, 1]","[-0.2244898  -0.46383724 -1.         -1.         -1.         -1.
 -0.21212122 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 19 848   0   0   0   0  13   1   0   0   4   1]
287,8,358,0,380,-0.12531687319278717,"[-0.26530611515045166, -0.4748048782348633, -1.0, -1.0, -1.0, -1.0, -0.27272728085517883, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[18, 831, 0, 0, 0, 0, 12, 1, 0, 0, 4, 1]","[-0.26530612 -0.47480488 -1.         -1.         -1.         -1.
 -0.27272728 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 18 831   0   0   0   0  12   1   0   0   4   1]
287,9,380,0,377,-0.006166037172079086,"[-0.30612245202064514, -0.4815009534358978, -1.0, -1.0, -1.0, -1.0, -0.3333333432674408, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[17, 820, 0, 0, 0, 0, 11, 1, 0, 0, 4, 1]","[-0.30612245 -0.48150095 -1.         -1.         -1.         -1.
 -0.33333334 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 17 820   0   0   0   0  11   1   0   0   4   1]
287,10,377,0,42,-0.2216772884130478,"[-0.3469387888908386, -0.5102189183235168, -1.0, -1.0, -1.0, -1.0, -0.39393940567970276, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[16, 775, 0, 0, 0, 0, 10, 1, 0, 0, 4, 1]","[-0.3469388  -0.5102189  -1.         -1.         -1.         -1.
 -0.3939394  -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 16 775   0   0   0   0  10   1   0   0   4   1]
287,11,42,0,47,-0.02425471507012844,"[-0.3877550959587097, -0.5318191051483154, -1.0, -1.0, -1.0, -1.0, -0.4545454680919647, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[15, 740, 0, 0, 0, 0, 9, 1, 0, 0, 4, 1]","[-0.3877551  -0.5318191  -1.         -1.         -1.         -1.
 -0.45454547 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 15 740   0   0   0   0   9   1   0   0   4   1]
287,12,47,0,355,-0.26331520080566406,"[-0.4285714328289032, -0.5494948029518127, -1.0, -1.0, -1.0, -1.0, -0.5151515007019043, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[14, 712, 0, 0, 0, 0, 8, 1, 0, 0, 4, 1]","[-0.42857143 -0.5494948  -1.         -1.         -1.         -1.
 -0.5151515  -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 14 712   0   0   0   0   8   1   0   0   4   1]
287,13,355,0,19,-0.18379788100719452,"[-0.4693877696990967, -0.6114951372146606, -1.0, -1.0, -1.0, -1.0, -0.5757575631141663, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[13, 614, 0, 0, 0, 0, 7, 1, 0, 0, 4, 1]","[-0.46938777 -0.61149514 -1.         -1.         -1.         -1.
 -0.57575756 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 13 614   0   0   0   0   7   1   0   0   4   1]
287,14,19,0,24,-0.20691226422786713,"[-0.5102040767669678, -0.6377975344657898, -1.0, -1.0, -1.0, -1.0, -0.6363636255264282, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[12, 573, 0, 0, 0, 0, 6, 1, 0, 0, 4, 1]","[-0.5102041  -0.63779753 -1.         -1.         -1.         -1.
 -0.6363636  -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 12 573   0   0   0   0   6   1   0   0   4   1]
287,15,24,0,349,-0.6168327331542969,"[-0.5510203838348389, -0.6955180764198303, -1.0, -1.0, -1.0, -1.0, -0.6969696879386902, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[11, 482, 0, 0, 0, 0, 5, 1, 0, 0, 4, 1]","[-0.5510204  -0.6955181  -1.         -1.         -1.         -1.
 -0.6969697  -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 11 482   0   0   0   0   5   1   0   0   4   1]
287,16,349,0,313,-0.09903018176555634,"[-0.5918367505073547, -0.7194902300834656, -1.0, -1.0, -1.0, -1.0, -0.7575757503509521, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[10, 444, 0, 0, 0, 0, 4, 1, 0, 0, 4, 1]","[-0.59183675 -0.71949023 -1.         -1.         -1.         -1.
 -0.75757575 -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[ 10 444   0   0   0   0   4   1   0   0   4   1]
287,17,313,0,79,-0.2694263458251953,"[-0.6326530575752258, -0.7303295135498047, -1.0, -1.0, -1.0, -1.0, -0.8181818127632141, -0.3333333432674408, -1.0, -1.0, -0.6666666865348816, -1.0]","[9, 426, 0, 0, 0, 0, 3, 1, 0, 0, 4, 1]","[-0.63265306 -0.7303295  -1.         -1.         -1.         -1.
 -0.8181818  -0.33333334 -1.         -1.         -0.6666667  -1.        ]",[  9 426   0   0   0   0   3   1   0   0   4   1]
287,18,79,1,80,-2.020822286605835,"[-0.6326530575752258, -0.7378008365631104, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[9, 415, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1]","[-0.63265306 -0.73780084 -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.33333334 -1.        ]",[  9 415   0   0   0   0   0   0   0   0   8   1]
287,19,80,0,118,-0.1095319613814354,"[-0.6734693646430969, -0.790795087814331, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[8, 331, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1]","[-0.67346936 -0.7907951  -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.41666666 -1.        ]",[  8 331   0   0   0   0   0   0   0   0   7   1]
287,20,118,0,124,-0.2717718183994293,"[-0.7142857313156128, -0.82056725025177, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5, -1.0]","[7, 284, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1]","[-0.71428573 -0.82056725 -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.5        -1.        ]",[  7 284   0   0   0   0   0   0   0   0   6   1]
287,21,124,0,116,-0.048045333474874496,"[-0.7551020383834839, -0.8532115817070007, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5833333134651184, -1.0]","[6, 232, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1]","[-0.75510204 -0.8532116  -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.5833333  -1.        ]",[  6 232   0   0   0   0   0   0   0   0   5   1]
287,22,116,0,278,-0.22772270441055298,"[-0.795918345451355, -0.8870680928230286, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.6666666865348816, -1.0]","[5, 179, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1]","[-0.79591835 -0.8870681  -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.6666667  -1.        ]",[  5 179   0   0   0   0   0   0   0   0   4   1]
287,23,278,0,275,-0.3654065430164337,"[-0.8367347121238708, -0.9160605669021606, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.75, -1.0]","[4, 133, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[-0.8367347  -0.91606057 -1.         -1.         -1.         -1.
 -1.         -1.         -1.         -1.         -0.75       -1.        ]",[  4 133   0   0   0   0   0   0   0   0   3   1]
287,24,275,0,273,-0.5605471730232239,"[-0.8775510191917419, -0.9236090183258057, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.8333333134651184, -1.0]","[3, 121, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1]","[-0.877551  -0.923609  -1.        -1.        -1.        -1.
 -1.        -1.        -1.        -1.        -0.8333333 -1.       ]",[  3 121   0   0   0   0   0   0   0   0   2   1]
287,25,273,0,372,-0.28023266792297363,"[-0.918367326259613, -0.9468551874160767, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9166666865348816, -1.0]","[2, 84, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[-0.9183673 -0.9468552 -1.        -1.        -1.        -1.
 -1.        -1.        -1.        -1.        -0.9166667 -1.       ]",[ 2 84  0  0  0  0  0  0  0  0  1  1]
287,26,372,0,306,0.045264244079589844,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
288,0,78,1,49,-0.5733057856559753,"[-0.4285714328289032, -0.7195876240730286, -1.0, -0.2800000011920929, -1.0, -1.0, -0.6969696879386902, -1.0, -1.0, -1.0, -0.3333333432674408, -1.0]","[14, 443, 0, 9, 0, 0, 5, 0, 0, 0, 8, 1]","[-0.42857143 -0.7195876  -1.         -0.28       -1.         -1.
 -0.6969697  -1.         -1.         -1.         -0.33333334 -1.        ]",[ 14 443   0   9   0   0   5   0   0   0   8   1]
288,1,49,1,364,-0.04180943965911865,"[-0.4693877696990967, -0.7573110461235046, -1.0, -0.36000001430511475, -1.0, -1.0, -0.6969696879386902, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[13, 384, 0, 8, 0, 0, 5, 0, 0, 0, 7, 1]","[-0.46938777 -0.75731105 -1.         -0.36       -1.         -1.
 -0.6969697  -1.         -1.         -1.         -0.41666666 -1.        ]",[ 13 384   0   8   0   0   5   0   0   0   7   1]
288,2,364,2,46,-0.49451467394828796,"[-0.5102040767669678, -0.7723643779754639, -1.0, -0.36000001430511475, -1.0, -1.0, -0.7575757503509521, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[12, 360, 0, 8, 0, 0, 4, 0, 0, 0, 7, 1]","[-0.5102041  -0.7723644  -1.         -0.36       -1.         -1.
 -0.75757575 -1.         -1.         -1.         -0.41666666 -1.        ]",[ 12 360   0   8   0   0   4   0   0   0   7   1]
288,3,46,0,41,-1.1894428730010986,"[-0.5510203838348389, -0.7939645051956177, -1.0, -0.4399999976158142, -1.0, -1.0, -0.8181818127632141, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[11, 326, 0, 7, 0, 0, 3, 0, 0, 0, 7, 1]","[-0.5510204  -0.7939645  -1.         -0.44       -1.         -1.
 -0.8181818  -1.         -1.         -1.         -0.41666666 -1.        ]",[ 11 326   0   7   0   0   3   0   0   0   7   1]
288,4,41,0,378,-0.2160026580095291,"[-0.5918367505073547, -0.8226824998855591, -1.0, -0.5199999809265137, -1.0, -1.0, -0.8787878751754761, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[10, 280, 0, 6, 0, 0, 2, 0, 0, 0, 7, 1]","[-0.59183675 -0.8226825  -1.         -0.52       -1.         -1.
 -0.8787879  -1.         -1.         -1.         -0.41666666 -1.        ]",[ 10 280   0   6   0   0   2   0   0   0   7   1]
288,5,378,0,381,-0.3765716552734375,"[-0.6326530575752258, -0.8293785452842712, -1.0, -0.6000000238418579, -1.0, -1.0, -0.939393937587738, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[9, 270, 0, 5, 0, 0, 1, 0, 0, 0, 7, 1]","[-0.63265306 -0.82937855 -1.         -0.6        -1.         -1.
 -0.93939394 -1.         -1.         -1.         -0.41666666 -1.        ]",[  9 270   0   5   0   0   1   0   0   0   7   1]
288,6,381,1,352,-0.06361653655767441,"[-0.6734693646430969, -0.8552041053771973, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.4166666567325592, -1.0]","[8, 229, 0, 4, 0, 0, 0, 0, 0, 0, 7, 1]","[-0.67346936 -0.8552041  -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.41666666 -1.        ]",[  8 229   0   4   0   0   0   0   0   0   7   1]
288,7,352,0,1,-0.4222514033317566,"[-0.7142857313156128, -0.8603622913360596, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5, -1.0]","[7, 221, 0, 4, 0, 0, 0, 0, 0, 0, 6, 1]","[-0.71428573 -0.8603623  -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.5        -1.        ]",[  7 221   0   4   0   0   0   0   0   0   6   1]
288,8,1,0,127,-0.18625736236572266,"[-0.7551020383834839, -0.8763578534126282, -1.0, -0.6800000071525574, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.5833333134651184, -1.0]","[6, 196, 0, 4, 0, 0, 0, 0, 0, 0, 5, 1]","[-0.75510204 -0.87635785 -1.         -0.68       -1.         -1.
 -1.         -1.         -1.         -1.         -0.5833333  -1.        ]",[  6 196   0   4   0   0   0   0   0   0   5   1]
288,9,127,1,408,-0.6240339279174805,"[-0.795918345451355, -0.8838544487953186, -1.0, -0.7599999904632568, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.6666666865348816, -1.0]","[5, 184, 0, 3, 0, 0, 0, 0, 0, 0, 4, 1]","[-0.79591835 -0.88385445 -1.         -0.76       -1.         -1.
 -1.         -1.         -1.         -1.         -0.6666667  -1.        ]",[  5 184   0   3   0   0   0   0   0   0   4   1]
288,10,408,0,71,-0.2151191532611847,"[-0.8367347121238708, -0.8999176621437073, -1.0, -0.8399999737739563, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.75, -1.0]","[4, 158, 0, 2, 0, 0, 0, 0, 0, 0, 3, 1]","[-0.8367347  -0.89991766 -1.         -0.84       -1.         -1.
 -1.         -1.         -1.         -1.         -0.75       -1.        ]",[  4 158   0   2   0   0   0   0   0   0   3   1]
288,11,71,0,26,-0.02937602996826172,"[-0.8775510191917419, -0.9294147491455078, -1.0, -0.9200000166893005, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.8333333134651184, -1.0]","[3, 112, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1]","[-0.877551   -0.92941475 -1.         -0.92       -1.         -1.
 -1.         -1.         -1.         -1.         -0.8333333  -1.        ]",[  3 112   0   1   0   0   0   0   0   0   2   1]
288,12,26,0,341,0.05377483367919922,"[-0.918367326259613, -0.9617422223091125, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -0.9166666865348816, -1.0]","[2, 61, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]","[-0.9183673 -0.9617422 -1.        -1.        -1.        -1.
 -1.        -1.        -1.        -1.        -0.9166667 -1.       ]",[ 2 61  0  0  0  0  0  0  0  0  1  1]
288,13,341,1,8,-0.061531249433755875,"[-1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.],[0 0 0 0 0 0 0 0 0 0 0 1]
289,0,324,0,326,-4.714858055114746,"[0.020408162847161293, 0.2980767488479614, -1.0, -0.11999999731779099, -1.0, -0.8947368264198303, 0.39393940567970276, -1.0, -1.0, -1.0, -1.0, -1.0]","[25, 2053, 0, 11, 0, 1, 23, 0, 0, 0, 0, 1]","[ 0.02040816  0.29807675 -1.         -0.12       -1.         -0.8947368
  0.3939394  -1.         -1.         -1.         -1.         -1.        ]",[  25 2053    0   11    0    1   23    0    0    0    0    1]
289,1,326,1,280,-0.31305527687072754,"[-0.020408162847161293, 0.269447922706604, -1.0, -0.20000000298023224, -1.0, -0.8947368264198303, 0.3333333432674408, -1.0, -1.0, -1.0, -1.0, -1.0]","[24, 2007, 0, 10, 0, 1, 22, 0, 0, 0, 0, 1]","[-0.02040816  0.26944792 -1.         -0.2        -1.         -0.8947368
  0.33333334 -1.         -1.         -1.         -1.         -1.        ]",[  24 2007    0   10    0    1   22    0    0    0    0    1]
289,2,280,0,397,-0.2983865737915039,"[-0.06122449040412903, 0.25115564465522766, -1.0, -0.20000000298023224, -1.0, -0.8947368264198303, 0.27272728085517883, -1.0, -1.0, -1.0, -1.0, -1.0]","[23, 1979, 0, 10, 0, 1, 21, 0, 0, 0, 0, 1]","[-0.06122449  0.25115564 -1.         -0.2        -1.         -0.8947368
  0.27272728 -1.         -1.         -1.         -1.         -1.        ]",[  23 1979    0   10    0    1   21    0    0    0    0    1]
289,3,397,0,385,-0.32992613315582275,"[-0.10204081982374191, 0.24290144443511963, -1.0, -0.20000000298023224, -1.0, -0.8947368264198303, 0.21212121844291687, -1.0, -1.0, -1.0, -1.0, -1.0]","[22, 1965, 0, 10, 0, 1, 20, 0, 0, 0, 0, 1]","[-0.10204082  0.24290144 -1.         -0.2        -1.         -0.8947368
  0.21212122 -1.         -1.         -1.         -1.         -1.        ]",[  22 1965    0   10    0    1   20    0    0    0    0    1]
289,4,385,1,91,-0.16814033687114716,"[-0.1428571492433548, 0.2147601693868637, -1.0, -0.2800000011920929, -1.0, -0.8947368264198303, 0.1515151560306549, -1.0, -1.0, -1.0, -1.0, -1.0]","[21, 1921, 0, 9, 0, 1, 19, 0, 0, 0, 0, 1]","[-0.14285715  0.21476017 -1.         -0.28       -1.         -0.8947368
  0.15151516 -1.         -1.         -1.         -1.         -1.        ]",[  21 1921    0    9    0    1   19    0    0    0    0    1]
289,5,91,0,85,-0.2872060537338257,"[-0.18367347121238708, 0.11784342676401138, -1.0, -0.2800000011920929, -1.0, -0.8947368264198303, 0.09090909361839294, -1.0, -1.0, -1.0, -1.0, -1.0]","[20, 1768, 0, 9, 0, 1, 18, 0, 0, 0, 0, 1]","[-0.18367347  0.11784343 -1.         -0.28       -1.         -0.8947368
  0.09090909 -1.         -1.         -1.         -1.         -1.        ]",[  20 1768    0    9    0    1   18    0    0    0    0    1]
289,6,85,1,314,-0.10819130390882492,"[-0.22448979318141937, 0.08473306149244308, -1.0, -0.36000001430511475, -1.0, -0.8947368264198303, 0.030303029343485832, -1.0, -1.0, -1.0, -1.0, -1.0]","[19, 1715, 0, 8, 0, 1, 17, 0, 0, 0, 0, 1]","[-0.2244898   0.08473306 -1.         -0.36       -1.         -0.8947368
  0.03030303 -1.         -1.         -1.         -1.         -1.        ]",[  19 1715    0    8    0    1   17    0    0    0    0    1]
289,7,314,0,347,-0.31282520294189453,"[-0.26530611515045166, 0.06340735405683517, -1.0, -0.36000001430511475, -1.0, -0.8947368264198303, -0.03030303120613098, -1.0, -1.0, -1.0, -1.0, -1.0]","[18, 1682, 0, 8, 0, 1, 16, 0, 0, 0, 0, 1]","[-0.26530612  0.06340735 -1.         -0.36       -1.         -0.8947368
 -0.03030303 -1.         -1.         -1.         -1.         -1.        ]",[  18 1682    0    8    0    1   16    0    0    0    0    1]
289,8,347,1,83,-0.41428661346435547,"[-0.30612245202064514, 0.024522284045815468, -1.0, -0.4399999976158142, -1.0, -0.8947368264198303, -0.09090909361839294, -1.0, -1.0, -1.0, -1.0, -1.0]","[17, 1620, 0, 7, 0, 1, 15, 0, 0, 0, 0, 1]","[-0.30612245  0.02452228 -1.         -0.44       -1.         -0.8947368
 -0.09090909 -1.         -1.         -1.         -1.         -1.        ]",[  17 1620    0    7    0    1   15    0    0    0    0    1]
289,9,83,2,77,-0.1718449592590332,"[-0.3469387888908386, -0.05470418930053711, -1.0, -0.4399999976158142, -1.0, -0.8947368264198303, -0.1515151560306549, -1.0, -1.0, -1.0, -1.0, -1.0]","[16, 1495, 0, 7, 0, 1, 14, 0, 0, 0, 0, 1]","[-0.3469388  -0.05470419 -1.         -0.44       -1.         -0.8947368
 -0.15151516 -1.         -1.         -1.         -1.         -1.        ]",[  16 1495    0    7    0    1   14    0    0    0    0    1]
289,10,77,0,75,-0.30376264452934265,"[-0.3877550959587097, -0.09251298755407333, -1.0, -0.4399999976158142, -1.0, -0.8947368264198303, -0.21212121844291687, -1.0, -1.0, -1.0, -1.0, -1.0]","[15, 1435, 0, 7, 0, 1, 13, 0, 0, 0, 0, 1]","[-0.3877551  -0.09251299 -1.         -0.44       -1.         -0.8947368
 -0.21212122 -1.         -1.         -1.         -1.         -1.        ]",[  15 1435    0    7    0    1   13    0    0    0    0    1]
289,11,75,1,310,-0.6110331416130066,"[-0.4285714328289032, -0.13231562077999115, -1.0, -0.5199999809265137, -1.0, -0.8947368264198303, -0.27272728085517883, -1.0, -1.0, -1.0, -1.0, -1.0]","[14, 1372, 0, 6, 0, 1, 12, 0, 0, 0, 0, 1]","[-0.42857143 -0.13231562 -1.         -0.52       -1.         -0.8947368
 -0.27272728 -1.         -1.         -1.         -1.         -1.        ]",[  14 1372    0    6    0    1   12    0    0    0    0    1]
289,12,310,0,237,-0.39569413661956787,"[-0.4693877696990967, -0.16839490830898285, -1.0, -0.5199999809265137, -1.0, -0.8947368264198303, -0.3333333432674408, -1.0, -1.0, -1.0, -1.0, -1.0]","[13, 1315, 0, 6, 0, 1, 11, 0, 0, 0, 0, 1]","[-0.46938777 -0.16839491 -1.         -0.52       -1.         -0.8947368
 -0.33333334 -1.         -1.         -1.         -1.         -1.        ]",[  13 1315    0    6    0    1   11    0    0    0    0    1]
289,13,237,1,233,-0.44531193375587463,"[-0.5102040767669678, -0.2100294828414917, -1.0, -0.6000000238418579, -1.0, -0.8947368264198303, -0.39393940567970276, -1.0, -1.0, -1.0, -1.0, -1.0]","[12, 1249, 0, 5, 0, 1, 10, 0, 0, 0, 0, 1]","[-0.5102041  -0.21002948 -1.         -0.6        -1.         -0.8947368
 -0.3939394  -1.         -1.         -1.         -1.         -1.        ]",[  12 1249    0    5    0    1   10    0    0    0    0    1]
