Trajectory ID,Step,Current State,Real Action,Next State,Real Reward,Possible Action 1,Action 1 Next State,Action 1 Reward,Possible Action 2,Action 2 Next State,Action 2 Reward,Possible Action 3,Action 3 Next State,Action 3 Reward
815,20,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
815,21,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
815,22,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
815,23,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
815,24,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
815,25,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
815,26,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
816,0,91,0,85,1.1874245405197144,0,85,1.1874245405197144,1,84,1.1619043350219727,,,
816,1,85,1,314,1.2131346464157104,0,313,1.1664822101593018,1,314,1.2131346464157104,,,
816,2,314,0,347,0.7530916929244995,0,347,0.7530916929244995,,,,,,
816,3,347,1,83,1.1907825469970703,0,82,1.110140085220337,1,83,1.1907825469970703,,,
816,4,83,2,77,1.4884182214736938,0,76,1.4276341199874878,1,78,1.4401830434799194,2,77,1.4884182214736938
816,5,77,0,75,1.1574338674545288,0,75,1.1574338674545288,1,74,1.1697108745574951,,,
816,6,75,1,310,1.2073769569396973,0,309,1.1464413404464722,1,310,1.2073769569396973,,,
816,7,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
816,8,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
816,9,376,0,231,0.759482741,0,231,0.759482741,,,,,,
816,10,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
816,11,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
816,12,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
816,13,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
816,14,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
816,15,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
816,16,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
816,17,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
816,18,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
816,19,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
816,20,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
816,21,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
816,22,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
816,23,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
816,24,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
817,0,144,1,210,1.2540433406829834,0,211,1.1948750019073486,1,210,1.2540433406829834,,,
817,1,210,0,191,0.7054267525672913,0,191,0.7054267525672913,,,,,,
817,2,191,0,193,1.1571123600006104,0,193,1.1571123600006104,1,192,1.2547672986984253,,,
817,3,193,1,180,1.1981388330459595,0,181,1.1695191860198975,1,180,1.1981388330459595,,,
817,4,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
817,5,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
817,6,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
817,7,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
817,8,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
817,9,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
817,10,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
817,11,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
817,12,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
817,13,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
817,14,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
818,0,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
818,1,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
818,2,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
818,3,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
818,4,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
818,5,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
818,6,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
818,7,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
818,8,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
818,9,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
818,10,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
818,11,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
818,12,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
818,13,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
819,0,206,1,196,1.1419172286987305,0,197,1.1592764854431152,1,196,1.1419172286987305,,,
819,1,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
819,2,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
819,3,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
819,4,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
819,5,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
819,6,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
819,7,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
819,8,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
819,9,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
819,10,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
819,11,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
819,12,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
819,13,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
820,0,206,1,196,1.1419172286987305,0,197,1.1592764854431152,1,196,1.1419172286987305,,,
820,1,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
820,2,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
820,3,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
820,4,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
820,5,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
820,6,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
820,7,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
820,8,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
820,9,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
820,10,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
820,11,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
820,12,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
820,13,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
821,0,206,1,196,1.1419172286987305,0,197,1.1592764854431152,1,196,1.1419172286987305,,,
821,1,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
821,2,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
821,3,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
821,4,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
821,5,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
821,6,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
821,7,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
821,8,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
821,9,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
821,10,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
821,11,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
821,12,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
821,13,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
822,0,206,1,196,1.1419172286987305,0,197,1.1592764854431152,1,196,1.1419172286987305,,,
822,1,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
822,2,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
822,3,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
822,4,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
822,5,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
822,6,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
822,7,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
822,8,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
822,9,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
822,10,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
822,11,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
822,12,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
822,13,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
823,0,219,1,288,1.187559723854065,0,289,1.1270428895950317,1,288,1.187559723854065,,,
823,1,288,1,213,1.210772991,0,214,1.1165372133255005,1,213,1.210772991,,,
823,2,213,1,294,1.188694953918457,0,295,1.1501715183258057,1,294,1.188694953918457,,,
823,3,294,1,195,1.161415696144104,0,194,1.1523926258087158,1,195,1.161415696144104,,,
823,4,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
823,5,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
823,6,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
823,7,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
823,8,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
823,9,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
823,10,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
823,11,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
823,12,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
823,13,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
823,14,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
823,15,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
824,0,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
824,1,376,0,231,0.759482741,0,231,0.759482741,,,,,,
824,2,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
824,3,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
824,4,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
824,5,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
824,6,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
824,7,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
824,8,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
824,9,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
824,10,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
824,11,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
824,12,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
824,13,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
824,14,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
824,15,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
824,16,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
825,0,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
825,1,376,0,231,0.759482741,0,231,0.759482741,,,,,,
825,2,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
825,3,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
825,4,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
825,5,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
825,6,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
825,7,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
825,8,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
825,9,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
825,10,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
825,11,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
825,12,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
825,13,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
825,14,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
825,15,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
825,16,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
826,0,238,1,400,1.2171776294708252,0,399,1.1830523014068604,1,400,1.2171776294708252,,,
826,1,400,1,287,1.2470834255218506,0,286,1.1905690431594849,1,287,1.2470834255218506,,,
826,2,287,0,200,0.7573570013046265,0,200,0.7573570013046265,,,,,,
826,3,200,1,208,1.185559630393982,0,209,1.135873794555664,1,208,1.185559630393982,,,
826,4,208,1,145,1.2048906087875366,0,144,1.1403379440307617,1,145,1.2048906087875366,,,
826,5,145,1,146,1.201332926750183,0,147,1.0886014699935913,1,146,1.201332926750183,,,
826,6,146,0,148,0.7583240270614624,0,148,0.7583240270614624,,,,,,
826,7,148,0,227,0.7557228207588196,0,227,0.7557228207588196,,,,,,
826,8,227,2,151,1.469646692276001,0,149,1.4294517040252686,1,150,1.4796549081802368,2,151,1.469646692276001
826,9,151,0,152,0.7560681700706482,0,152,0.7560681700706482,,,,,,
826,10,152,0,153,1.0942308902740479,0,153,1.0942308902740479,1,154,1.1655958890914917,,,
826,11,153,0,155,1.1496613025665283,0,155,1.1496613025665283,1,156,1.2790024280548096,,,
826,12,155,1,164,1.2118834257125854,0,163,1.1756278276443481,1,164,1.2118834257125854,,,
826,13,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
826,14,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
826,15,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
826,16,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
826,17,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
827,0,283,1,21,1.1911537647247314,0,22,1.148085117340088,1,21,1.1911537647247314,,,
827,1,21,0,85,1.2547296285629272,0,85,1.2547296285629272,1,84,1.2268320322036743,,,
827,2,85,1,314,1.2131346464157104,0,313,1.1664822101593018,1,314,1.2131346464157104,,,
827,3,314,0,347,0.7530916929244995,0,347,0.7530916929244995,,,,,,
827,4,347,1,83,1.1907825469970703,0,82,1.110140085220337,1,83,1.1907825469970703,,,
827,5,83,2,77,1.4884182214736938,0,76,1.4276341199874878,1,78,1.4401830434799194,2,77,1.4884182214736938
827,6,77,0,75,1.1574338674545288,0,75,1.1574338674545288,1,74,1.1697108745574951,,,
827,7,75,1,310,1.2073769569396973,0,309,1.1464413404464722,1,310,1.2073769569396973,,,
827,8,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
827,9,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
827,10,376,0,231,0.759482741,0,231,0.759482741,,,,,,
827,11,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
827,12,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
827,13,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
827,14,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
827,15,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
827,16,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
827,17,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
827,18,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
827,19,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
827,20,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
827,21,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
827,22,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
827,23,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
827,24,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
827,25,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
828,0,283,1,21,1.1911537647247314,0,22,1.148085117340088,1,21,1.1911537647247314,,,
828,1,21,0,85,1.2547296285629272,0,85,1.2547296285629272,1,84,1.2268320322036743,,,
828,2,85,1,314,1.2131346464157104,0,313,1.1664822101593018,1,314,1.2131346464157104,,,
828,3,314,0,347,0.7530916929244995,0,347,0.7530916929244995,,,,,,
828,4,347,1,83,1.1907825469970703,0,82,1.110140085220337,1,83,1.1907825469970703,,,
828,5,83,2,77,1.4884182214736938,0,76,1.4276341199874878,1,78,1.4401830434799194,2,77,1.4884182214736938
828,6,77,0,75,1.1574338674545288,0,75,1.1574338674545288,1,74,1.1697108745574951,,,
828,7,75,1,310,1.2073769569396973,0,309,1.1464413404464722,1,310,1.2073769569396973,,,
828,8,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
828,9,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
828,10,376,0,231,0.759482741,0,231,0.759482741,,,,,,
828,11,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
828,12,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
828,13,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
828,14,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
828,15,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
828,16,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
828,17,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
828,18,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
828,19,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
828,20,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
828,21,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
828,22,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
828,23,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
828,24,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
828,25,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
829,0,283,1,21,1.1911537647247314,0,22,1.148085117340088,1,21,1.1911537647247314,,,
829,1,21,0,85,1.2547296285629272,0,85,1.2547296285629272,1,84,1.2268320322036743,,,
829,2,85,1,314,1.2131346464157104,0,313,1.1664822101593018,1,314,1.2131346464157104,,,
829,3,314,0,347,0.7530916929244995,0,347,0.7530916929244995,,,,,,
829,4,347,1,83,1.1907825469970703,0,82,1.110140085220337,1,83,1.1907825469970703,,,
829,5,83,2,77,1.4884182214736938,0,76,1.4276341199874878,1,78,1.4401830434799194,2,77,1.4884182214736938
829,6,77,0,75,1.1574338674545288,0,75,1.1574338674545288,1,74,1.1697108745574951,,,
829,7,75,1,310,1.2073769569396973,0,309,1.1464413404464722,1,310,1.2073769569396973,,,
829,8,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
829,9,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
829,10,376,0,231,0.759482741,0,231,0.759482741,,,,,,
829,11,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
829,12,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
829,13,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
829,14,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
829,15,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
829,16,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
829,17,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
829,18,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
829,19,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
829,20,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
829,21,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
829,22,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
829,23,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
829,24,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
829,25,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
830,0,287,0,200,0.7573570013046265,0,200,0.7573570013046265,,,,,,
830,1,200,1,208,1.185559630393982,0,209,1.135873794555664,1,208,1.185559630393982,,,
830,2,208,1,145,1.2048906087875366,0,144,1.1403379440307617,1,145,1.2048906087875366,,,
830,3,145,1,146,1.201332926750183,0,147,1.0886014699935913,1,146,1.201332926750183,,,
830,4,146,0,148,0.7583240270614624,0,148,0.7583240270614624,,,,,,
830,5,148,0,227,0.7557228207588196,0,227,0.7557228207588196,,,,,,
830,6,227,2,151,1.469646692276001,0,149,1.4294517040252686,1,150,1.4796549081802368,2,151,1.469646692276001
830,7,151,0,152,0.7560681700706482,0,152,0.7560681700706482,,,,,,
830,8,152,0,153,1.0942308902740479,0,153,1.0942308902740479,1,154,1.1655958890914917,,,
830,9,153,0,155,1.1496613025665283,0,155,1.1496613025665283,1,156,1.2790024280548096,,,
830,10,155,1,164,1.2118834257125854,0,163,1.1756278276443481,1,164,1.2118834257125854,,,
830,11,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
830,12,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
830,13,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
830,14,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
830,15,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
831,0,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
831,1,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
831,2,376,0,231,0.759482741,0,231,0.759482741,,,,,,
831,3,231,1,198,1.196575403213501,0,199,1.1957963705062866,1,198,1.196575403213501,,,
831,4,198,1,196,1.1946845054626465,0,197,1.215643286705017,1,196,1.1946845054626465,,,
831,5,196,1,195,1.2120190858840942,0,194,1.2056055068969727,1,195,1.2120190858840942,,,
831,6,195,1,180,1.2030928134918213,0,181,1.1767046451568604,1,180,1.2030928134918213,,,
831,7,180,1,315,1.1995301246643066,0,316,1.191378116607666,1,315,1.1995301246643066,,,
831,8,315,1,185,1.2048240900039673,0,184,1.176459550857544,1,185,1.2048240900039673,,,
831,9,185,1,179,1.1749763488769531,0,178,1.1701993942260742,1,179,1.1749763488769531,,,
831,10,179,2,418,1.4900249242782593,0,417,1.5262444019317627,1,416,1.6065645217895508,2,418,1.4900249242782593
831,11,418,1,251,1.2041254043579102,0,252,1.2193557024002075,1,251,1.2041254043579102,,,
831,12,251,1,164,1.2063113451004028,0,163,1.1713855266571045,1,164,1.2063113451004028,,,
831,13,164,1,174,1.2060701847076416,0,173,1.2137619256973267,1,174,1.2060701847076416,,,
831,14,174,0,159,0.7509641051292419,0,159,0.7509641051292419,,,,,,
831,15,159,0,167,0.7584580779075623,0,167,0.7584580779075623,,,,,,
831,16,167,1,166,1.1994271278381348,0,165,1.2111585140228271,1,166,1.1994271278381348,,,
831,17,166,1,391,1.1850932836532593,0,392,1.1036088466644287,1,391,1.1850932836532593,,,
832,0,310,1,236,1.131561040878296,0,237,1.1299084424972534,1,236,1.131561040878296,,,
832,1,236,1,376,1.199346899986267,0,375,1.1524467468261719,1,376,1.199346899986267,,,
832,2,376,0,231,0.759482741,0,231,0.759482741,,,,,,
