u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,3,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,4,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,5,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,6,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,7,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,8,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,9,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,0,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,1,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,2,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,3,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,4,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,5,0.3935541015748143
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,6,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,7,0.37917304788848494
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,8,0.2388085402950853
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,9,0.0
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,0,0.0
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,1,0.0
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,2,0.428924170245367
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,3,0.3707136270696746
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,4,0.2782218876016227
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,5,0.36070819204300875
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,6,0.45004091351388453
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,7,0.3747021124159067
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,8,0.5363771676663066
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,9,0.3926549114334998
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,0,0.0
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,1,0.0
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,2,0.606335053297185
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,3,0.5183481079990099
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,4,0.6049495393274188
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,5,0.4904896389841381
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,6,0.5721858163668482
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,7,0.5767668159742629
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,8,0.5691109742180095
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,9,0.3445958084948723
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,0,0.0
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,1,0.0
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,2,0.13780400161889925
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,3,0.09804358392537217
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,4,0.12840965504080828
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,5,0.09268258061197202
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,6,0.11596866851532286
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,7,0.09586582413914933
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,8,0.09016663503440417
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,9,0.07301515731262055
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,0,0.0
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,1,0.0
