ori,des,path,len,time_step
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,5.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,5.0
390,50,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,20,5.0
283,222,283_21_85_314_347_83_77_75_310_236_376_231_198_196_195_181_222,17,5.0
345,4,345_169_369_168_374_156_157_176_177_188_146_148_227_151_152_154_4,17,5.0
300,4,300_198_196_195_180_315_184_183_177_188_146_148_227_151_152_154_4,17,5.0
390,30,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30,17,5.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,5.0
345,240,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_240,17,5.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,5.0
345,325,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,29,5.0
345,278,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_19_24_349_313_79_80_118_124_116_278,31,5.0
198,392,198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,5.0
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,5.0
324,240,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_240,19,5.0
55,196,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196,15,5.0
96,392,96_336_231_198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,18,5.0
345,50,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,21,5.0
219,222,219_288_213_294_195_180_315_184_183_177_189_191_193_181_222,15,5.0
324,8,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,25,5.0
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,5.0
55,197,55_132_134_52_360_0_366_351_248_30_236_376_231_198_197,15,5.0
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,5.0
186,391,186_223_213_294_195_180_315_185_179_418_251_164_174_159_167_166_391,17,5.0
324,242,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235_245_239_241_242,20,5.0
345,32,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_32,17,5.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,5.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,5.0
331,88,331_52_360_0_366_351_248_31_357_40_50_20_23_73_22_329_88,17,5.0
345,375,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_375,20,5.0
345,30,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30,18,5.0
345,89,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89,27,5.0
324,32,324_326_280_397_385_91_85_314_347_83_77_75_310_237_232_32,16,5.0
55,196,55_132_134_52_360_0_366_351_248_30_236_376_231_198_196,15,5.0
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,5.0
395,81,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81,20,5.0
93,8,93_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,16,5.0
324,376,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376,15,5.0
395,267,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81_117_301_382_276_267,25,5.0
395,195,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196_195,16,6.0
324,8,324_326_280_397_385_91_85_314_347_83_78_49_364_46_41_378_381_352_1_127_408_71_26_341_8,25,6.0
395,196,395_7_340_27_72_409_366_351_248_30_236_376_231_198_196,15,6.0
324,179,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,23,6.0
324,200,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200,17,6.0
324,4,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208_145_146_148_227_151_152_154_4,26,6.0
395,306,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80_118_124_116_278_275_273_372_306,28,6.0
395,79,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79,19,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
324,418,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418,24,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
390,31,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31,17,6.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,6.0
324,179,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,23,6.0
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
395,89,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73_22_329_89,20,6.0
324,418,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179_418,24,6.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
390,50,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,20,6.0
324,179,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185_179,23,6.0
324,185,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_185,22,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
324,183,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315_184_183,23,6.0
219,391,219_288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_391,17,6.0
395,81,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81,20,6.0
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,6.0
324,235,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235,16,6.0
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,6.0
390,281,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,27,6.0
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
367,258,367_400_287_200_208_145_146_148_227_151_152_153_155_163_258,15,6.0
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,6.0
367,174,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174,15,6.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
15,325,15_34_33_31_357_40_50_20_23_73_22_329_89_281_325,15,6.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,6.0
219,392,219_288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,17,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
345,245,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245,15,6.0
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,6.0
324,325,324_326_280_397_385_91_85_314_347_82_25_23_73_22_329_89_281_325,18,6.0
367,176,367_400_287_200_208_145_146_148_227_151_152_153_156_157_176,15,6.0
390,50,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,20,6.0
345,88,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_88,27,6.0
367,392,367_400_287_200_208_145_146_148_227_151_152_153_155_164_174_159_167_166_392,19,6.0
390,241,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241,16,6.0
209,325,209_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281_325,18,6.0
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,6.0
367,281,367_400_286_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,18,6.0
345,4,345_169_369_168_374_156_157_176_177_188_146_148_227_151_152_154_4,17,6.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,6.0
345,376,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_30_236_376,20,6.0
345,294,345_169_369_168_374_156_157_176_177_189_191_193_181_223_213_294,16,6.0
345,281,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89_281,28,6.0
324,73,324_326_280_397_385_91_85_314_347_83_78_50_20_23_73,15,6.0
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,6.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,6.0
345,89,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329_89,27,6.0
324,235,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235,16,6.0
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,6.0
324,194,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_194,19,6.0
198,392,198_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,6.0
413,242,413_250_410_411_184_183_177_189_190_211_202_235_245_239_241_242,16,6.0
345,50,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,21,6.0
345,51,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49_364_48_44_51,25,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
345,50,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50,21,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
345,49,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_49,21,6.0
324,235,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_235,16,6.0
324,33,324_326_280_397_385_91_85_314_347_83_77_75_310_237_232_33,16,6.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,6.0
375,325,375_232_33_31_357_40_50_20_23_73_22_329_89_281_325,15,6.0
324,208,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200_208,18,6.0
324,315,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180_315,21,6.0
395,81,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_81,20,6.0
345,32,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34_32,17,6.0
395,80,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79_80,20,6.0
395,23,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23,16,6.0
324,50,324_326_280_397_385_91_85_314_347_83_77_75_309_357_40_50,16,6.0
324,180,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180,20,6.0
219,392,219_288_213_294_195_180_315_185_179_418_251_164_174_159_167_166_392,17,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,6.0
395,24,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24,16,6.0
390,242,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,17,7.0
324,198,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198,17,7.0
324,180,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_180,20,7.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,7.0
324,200,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234_200,17,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
390,34,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34,15,7.0
324,181,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376_231_198_196_195_181,20,7.0
390,208,390_344_168_374_156_157_176_177_189_190_211_202_234_200_208,15,7.0
395,24,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24,16,7.0
390,32,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_32,16,7.0
390,329,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34_33_31_357_40_50_20_23_73_22_329,25,7.0
324,376,324_326_280_397_385_91_85_314_347_83_77_75_310_236_376,15,7.0
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,7.0
390,34,390_344_168_374_156_157_176_177_189_190_211_202_235_246_34,15,7.0
395,73,395_7_340_27_72_409_365_362_358_380_377_42_47_355_20_23_73,17,7.0
400,79,400_286_235_246_34_33_31_357_40_50_19_24_349_313_79,15,7.0
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,234,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233_234,16,7.0
390,240,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_240,16,7.0
345,242,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241_242,18,7.0
390,241,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239_241,16,7.0
345,34,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34,16,7.0
144,392,144_210_191_193_180_315_185_179_418_251_164_174_159_167_166_392,16,7.0
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,7.0
206,240,206_196_195_180_315_184_183_177_189_190_211_202_235_245_239_240,16,7.0
206,392,206_196_195_180_315_185_179_418_251_164_174_159_167_166_392,15,7.0
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,7.0
345,241,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241,17,7.0
345,245,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245,15,7.0
345,239,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239,16,7.0
395,79,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313_79,19,7.0
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,7.0
345,34,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34,16,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,36,324_326_280_397_385_91_85_314_347_83_78_49_364_46_43_38_36,17,7.0
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,7.0
345,241,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245_239_241,17,7.0
390,239,390_344_168_374_156_157_176_177_189_190_211_202_235_245_239,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
345,34,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246_34,16,7.0
395,24,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24,16,7.0
345,245,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245,15,7.0
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,7.0
395,313,395_7_340_27_72_409_365_362_358_380_377_42_47_355_19_24_349_313,18,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
345,246,345_169_369_168_374_156_157_176_177_189_190_211_202_235_246,15,7.0
345,245,345_169_369_168_374_156_157_176_177_189_190_211_202_235_245,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,7.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,8.0
324,233,324_326_280_397_385_91_85_314_347_83_77_75_310_237_233,15,8.0
