u,v,name,highway,oneway,length,lanes,bridge,ref,junction,maxspeed,tunnel,access,id,cnt,n_id,time_step,speed
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,10,0.363041259384618
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,11,0.18259767366882734
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,12,0.4865095831628116
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,13,0.3605635662713212
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,14,0.36769803360475156
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,15,0.5103356963748743
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,16,0.4183266774049712
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,17,0.0
95663385,95663386,Σωκράτους,tertiary,True,62.777,2,,,,,,,,,13,18,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,10,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,11,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,12,0.42802440068381475
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,13,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,14,0.08953709280667521
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,15,0.19164841438979188
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,16,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,17,0.0
95663385,95663376,Βερανζέρου,residential,True,112.378,,,,,,,,,,14,18,0.0
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,10,0.3619149275725982
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,11,0.03913852772582803
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,12,0.06933378903284981
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,13,0.06768789967373003
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,14,0.042841516520588145
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,15,0.05227556508856779
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,16,0.5472015459562225
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,17,0.0
95663386,95663423,Σατωβριάνδου,residential,True,105.649,,,,,,,,,,15,18,0.0
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,10,0.08762779336052422
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,11,0.09337649237105876
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,12,0.23144700914564734
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,13,0.08558502942256452
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,14,0.09917987667930521
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,15,0.05804308697766177
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,16,0.08712928443205241
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,17,0.06351805579275209
95663386,250720871,Σωκράτους,tertiary,True,100.343,2,,,,,,,,,16,18,0.09607435890344992
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,10,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,11,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,12,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,13,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,14,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,15,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,16,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,17,0.0
95663389,95663377,Σατωβριάνδου,residential,True,65.258,,,,,,,,,,17,18,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,10,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,11,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,12,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,13,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,14,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,15,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,16,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,17,0.0
95663389,95663493,Κουμουνδούρου,residential,True,64.09700000000001,1,,,,,,,,,18,18,0.0
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,10,0.36770939740189434
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,11,0.4283127586993777
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,12,0.4206364632753532
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,13,0.35964157934385116
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,14,0.5963024763425662
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,15,0.6408254500101042
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,16,0.5794199501573578
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,17,0.5739496401051791
95663392,95663402,Μάρνη,primary,True,41.594,3,,,,,,,,,19,18,0.0
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,10,0.4975148700382899
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,11,0.6797025476618452
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,12,0.5628939397016806
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,13,0.4425386274627075
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,14,0.6259603856879172
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,15,0.442690225159833
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,16,0.5618595352393018
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,17,0.0
95663392,95663400,3ης Σεπτεμβρίου,secondary,True,30.891,2,,,,,,,,,20,18,0.0
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,10,0.1346377994184079
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,11,0.17645315823560562
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,12,0.1592284775946526
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,13,0.1616403162682363
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,14,0.15110049230672848
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,15,0.1551416214499989
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,16,0.17543301796498884
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,17,0.2045712501569654
95663394,97788216,Ηπείρου,secondary,True,113.775,1,,,,,,,,,21,18,0.0
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,10,0.3664473664042907
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,11,0.2887309639189808
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,12,0.4665870114744675
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,13,0.3947773788680361
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,14,0.4585341197742281
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,15,0.46817926100343343
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,16,0.8440288802386847
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,17,0.45293931953517436
95663394,635126483,3ης Σεπτεμβρίου,secondary,True,113.68,2,,,,,,,,,22,18,0.0
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,10,0.7703274168701567
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,11,0.6621807329933508
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,12,0.6524209227078842
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,13,0.7502998420757
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,14,0.7284931756432355
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,15,0.5994948968487874
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,16,0.538872832583295
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,17,0.0
95663400,95663631,3ης Σεπτεμβρίου,secondary,True,74.195,2,,,,,,,,,23,18,0.0
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,10,0.28581904662827023
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,11,0.26921133991602414
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,12,0.2322837061107032
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,13,0.3057044693544069
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,14,0.5093590953473234
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,15,0.32805341260987075
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,16,0.4561466970068923
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,17,0.4198593543817184
95663402,961530806,Μάρνη,primary,True,91.278,3,,,,,,,,,24,18,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,10,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,11,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,12,0.10647830967989406
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,13,0.33514756733224793
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,14,0.42898789131806164
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,15,0.42791649585503877
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,16,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,17,0.0
95663402,95663400,Αβέρωφ,tertiary,True,27.556,2,,,,,,,,,25,18,0.0
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,10,0.3501930943478364
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,11,0.7161699153983031
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,12,0.5680578853125012
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,13,0.5473741484275794
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,14,0.40137823938148337
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,15,0.17125874944288585
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,16,0.5468202619511662
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,17,0.0
95663418,844627879,Μάρνη,secondary,False,51.122,4,,,,,,,,,26,18,0.0
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,10,0.44550915798655644
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,11,0.23663201927425073
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,12,0.1844323011650552
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,13,0.23787663662798
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,14,0.15623991068220983
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,15,0.19902015308017268
95663418,95663527,Μάρνη,secondary,False,46.646,4,,,,,,,,,27,16,0.09572840579379599
